Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	MeanDiff	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1642	133.43658	0.7994203	135.1	130.2	13.374683	587169.0	0.0	-2.0081643e-09	8.371651	-0.004984769	-0.19854558	0.12789057	0.005962803	0.033575	49.0	25322.546799182892
1643	133.4329	0.72020084	135.1	130.05	13.367088	587564.0	0.0	-9.051291e-09	8.439127	-0.004425899	-0.21123958	0.12324983	0.005504558	0.0344875	49.0	25339.889180660248
1644	133.50089	0.7972837	135.1	127.95	13.330808	587960.0	0.0	-5.2823452e-09	8.368457	-0.0042528156	-0.2071734	0.11861489	0.005602707	0.03035	49.0	25357.186819553375
1645	133.49509	0.81839365	135.1	127.35	13.3274555	588357.0	0.0	8.469215e-09	8.346834	-0.004151597	-0.2270258	0.11868147	0.006342886	0.035887502	49.0	25374.373229026794
1646	133.52206	0.74427795	135.2	130.15	13.30827	588756.0	0.0	-6.548362e-09	8.359589	-0.004094116	-0.22793877	0.11886726	0.005515995	0.034500003	49.0	25393.295871257782
1647	133.39796	0.80693096	135.2	129.2	13.385787	589150.0	0.0	-4.48199e-09	8.523771	-0.004345115	-0.2520684	0.119909674	0.005423446	0.034625	49.0	25414.804943561554
1648	133.46284	0.9031565	135.4	127.45	13.31738	589547.0	0.0	-5.529728e-09	8.656395	-0.0047371606	-0.28045875	0.12269251	0.0061825365	0.036399998	49.0	25434.07226371765
1649	133.49312	0.8400645	135.2	128.2	13.2625	589947.0	0.0	2.9976945e-09	8.693444	-0.0043305485	-0.22809362	0.11907816	0.005861343	0.0331375	49.0	25451.385934829712
1650	133.53162	0.7565752	135.2	130.85	13.2425	590347.0	0.0	7.654307e-09	8.453417	-0.0042576455	-0.20800602	0.12028117	0.0062764436	0.032837503	49.0	25468.864011526108
1651	133.58096	0.78940755	135.3	130.8	13.191543	590749.0	0.0	8.600182e-09	8.570429	-0.0043277545	-0.22765923	0.11714804	0.0059028273	0.03005	49.0	25486.116369485855
1652	133.50616	0.8636245	135.2	129.65	13.248744	591147.0	0.0	9.429641e-09	8.73012	-0.0045199962	-0.29067814	0.12031763	0.005096823	0.0320125	49.0	25503.46117091179
1653	133.56488	0.8604058	135.2	130.4	13.1975	591547.0	0.0	-3.4924597e-10	8.607766	-0.004132701	-0.23209321	0.11691831	0.0050572064	0.031187499	49.0	25520.81436610222
1654	133.61098	0.8976441	135.2	130.25	13.13217	591948.0	0.0	7.043127e-09	8.51848	-0.004234898	-0.23947191	0.11315067	0.0058851186	0.03195	49.0	25538.153789043427
1655	133.5813	1.1164042	135.2	119.0	13.187033	592349.0	0.0	1.997978e-08	8.631425	-0.004136981	-0.22976315	0.11612643	0.0069739353	0.034625	49.0	25555.488716363907
1656	133.49812	1.0856289	135.4	125.5	13.2625	592749.0	0.0	3.7180143e-09	8.389229	-0.004637892	-0.19028324	0.12385754	0.006373043	0.03305	49.0	25572.772228240967
1657	133.46654	1.0173384	135.2	127.65	13.260652	593148.0	0.0	-8.119969e-09	8.40677	-0.0047676545	-0.22040921	0.12371415	0.006098386	0.0335625	49.0	25589.8929772377
1658	133.53372	0.8474113	135.2	130.7	13.2305765	593547.0	0.0	6.9849193e-10	8.436676	-0.0045517795	-0.19791156	0.11694074	0.005635845	0.032025	49.0	25610.21491074562
1659	133.48416	0.91350204	135.2	130.6	13.281407	593945.0	0.0	-3.5215635e-09	8.410101	-0.004849715	-0.20840132	0.11922024	0.0065090545	0.034450002	49.0	25631.19023489952
1660	133.46571	0.8818085	135.2	130.95	13.29397	594343.0	0.0	-1.0055373e-08	8.533823	-0.0047746887	-0.22585225	0.120157495	0.006652998	0.035087503	49.0	25648.57607603073
1661	133.33105	0.96024823	135.2	128.15	13.4198475	594736.0	0.0	1.1175871e-08	8.735119	-0.005398566	-0.2404679	0.12573771	0.006614621	0.0363625	49.0	25666.009924173355
1662	133.44875	0.8561402	135.2	129.75	13.291457	595134.0	0.0	1.4202669e-08	8.463118	-0.004825618	-0.20289761	0.1190462	0.0065676346	0.03355	49.0	25683.33822274208
1663	133.49524	0.87418544	135.3	131.0	13.278195	595533.0	0.0	5.675247e-09	8.521757	-0.0046840943	-0.21388626	0.12084637	0.0059501366	0.032224998	49.0	25700.66232776642
1664	133.41	0.90799963	135.2	128.85	13.349367	595928.0	0.0	2.6193447e-09	8.543041	-0.004855751	-0.26874763	0.122436255	0.006321471	0.0359375	49.0	25717.900531053543
1665	133.47571	0.7978652	135.3	131.0	13.293233	596327.0	0.0	-1.0913936e-08	8.689953	-0.004929671	-0.24840558	0.12234968	0.0056266207	0.0326875	49.0	25735.139679908752
1666	133.49095	0.84763575	135.2	129.7	13.286432	596725.0	0.0	-1.0055373e-08	8.338478	-0.004976564	-0.26938277	0.12006335	0.006945311	0.03415	49.0	25752.373687028885
1667	133.44458	0.92277664	135.2	125.2	13.34596	597121.0	0.0	-1.0186341e-08	8.388059	-0.005118322	-0.26161492	0.12541825	0.0070181433	0.036275	49.0	25769.659841299057
1668	133.34898	1.0570971	135.2	120.85	13.427481	597514.0	0.0	-1.2048986e-08	8.637257	-0.0059969723	-0.26916528	0.13389906	0.0074942177	0.0421375	49.0	25786.727263212204
1669	133.48961	0.84276277	135.2	129.3	13.295739	597913.0	0.0	1.7520506e-08	8.656746	-0.0052535115	-0.30981207	0.124583706	0.006723236	0.036625	49.0	25806.032222032547
1670	133.38422	1.0057116	135.2	128.45	13.424936	598306.0	0.0	1.3329554e-08	8.653513	-0.0055540707	-0.27744275	0.12942079	0.006469566	0.0374	49.0	25826.982244968414
1671	133.53372	0.8939282	135.2	129.55	13.250627	598705.0	0.0	4.5693014e-09	8.464104	-0.0050756917	-0.22719967	0.122544825	0.007223443	0.035875	49.0	25845.58012866974
1672	133.55875	0.79691464	135.1	130.0	13.235	599105.0	0.0	7.566996e-09	8.285944	-0.0052380497	-0.22331554	0.12216139	0.006586508	0.0369875	49.0	25862.92155790329
1673	133.67082	0.91343313	135.2	128.35	13.142144	599506.0	0.0	2.415618e-09	8.131723	-0.004786602	-0.22090441	0.11892229	0.0056177005	0.034737498	49.0	25880.243517398834
1674	133.7335	0.80975413	135.2	128.35	13.101737	599909.0	0.0	-8.20728e-09	8.166389	-0.0047090426	-0.26195943	0.116381854	0.005970636	0.03215	49.0	25897.588700294495
1675	133.71315	0.8941016	135.2	126.95	13.121588	600312.0	0.0	-1.1292286e-08	8.08191	-0.0051145502	-0.20247686	0.11857752	0.006472027	0.0365	49.0	25914.922889471054
1676	133.74492	0.80149484	135.2	129.9	13.086634	600716.0	0.0	-6.024493e-09	8.100177	-0.005328281	-0.26058662	0.119246155	0.00799118	0.037125	49.0	25932.276387929916
1677	133.7681	0.78824425	135.2	130.7	13.066503	601122.0	0.0	9.95351e-09	8.147994	-0.005366712	-0.26517594	0.11955762	0.007248769	0.03675	49.0	25949.676964521408
1678	133.64839	1.0048723	135.3	128.25	13.186104	601525.0	0.0	-1.9033905e-08	8.292984	-0.0055506043	-0.2460736	0.12707427	0.0064332765	0.0359125	49.0	25967.053234815598
1679	133.73697	0.96759397	135.3	124.15	13.091811	601928.0	0.0	-1.071021e-08	7.985832	-0.0054836674	-0.21496785	0.12262225	0.0062310724	0.0369	49.0	25984.258046627045
1680	133.82315	0.8671444	135.2	128.9	13.029556	602334.0	0.0	-1.1874363e-08	7.9381876	-0.0053542564	-0.2822876	0.11917172	0.0060791513	0.0349375	49.0	26002.39280462265
1681	133.80234	0.8574294	135.2	129.4	13.041872	602740.0	0.0	1.2631062e-08	8.07403	-0.0051103253	-0.21247429	0.11655935	0.005890348	0.03405	49.0	26022.86216545105
1682	133.92757	0.79513264	135.2	129.65	12.919118	603148.0	0.0	-1.5570549e-09	7.7780046	-0.0046690996	-0.19747138	0.11215957	0.005901213	0.0331625	49.0	26042.831338644028
1683	133.85185	0.826666	135.2	130.15	12.997537	603554.0	0.0	-2.1245796e-08	7.9700665	-0.0048223822	-0.18854165	0.11427688	0.006497012	0.0321875	49.0	26060.055980205536
1684	133.74022	0.85257137	135.2	129.5	13.096535	603958.0	0.0	-1.1641532e-08	8.230243	-0.0051774695	-0.24155569	0.11991435	0.0068415958	0.0371625	49.0	26077.370218753815
1685	133.77185	0.84034663	135.2	129.85	13.046913	604363.0	0.0	-8.8475645e-09	7.946282	-0.005121445	-0.21118098	0.11867089	0.007445407	0.0343875	49.0	26094.698719739914
1686	133.66032	0.9526143	135.1	128.95	13.161692	604765.0	0.0	1.7054845e-08	8.1293545	-0.0056950524	-0.26343948	0.12906909	0.007863397	0.0372	49.0	26112.039942502975
1687	133.71002	0.877252	135.2	128.05	13.091584	605169.0	0.0	-4.0745363e-10	7.9901385	-0.0050448356	-0.24727666	0.12206994	0.006687129	0.037175	49.0	26129.363159894943
1688	133.723	0.8409767	135.2	129.3	13.084158	605573.0	0.0	-2.0023435e-08	8.127634	-0.0053972243	-0.23539996	0.12311601	0.006949648	0.040925	49.0	26146.685383081436
1689	133.6778	0.88730156	135.2	126.05	13.119106	605976.0	0.0	5.180482e-09	8.180157	-0.0052048117	-0.21398264	0.12337406	0.0058926	0.036075	49.0	26163.971892356873
1690	133.72209	0.83137494	135.1	127.6	13.098765	606381.0	0.0	8.20728e-09	8.003228	-0.005172259	-0.20600349	0.1242565	0.00657125	0.038537502	49.0	26181.383606910706
1691	133.68213	0.8611858	135.1	128.15	13.131514	606784.0	0.0	-2.6193447e-09	8.083736	-0.0057102875	-0.21653092	0.121822044	0.0075994763	0.041775	49.0	26198.566940784454
1692	133.6788	0.9077459	135.2	129.7	13.137157	607185.0	0.0	1.7462298e-09	8.202417	-0.0056400853	-0.258743	0.12116324	0.0070490707	0.03925	49.0	26217.86836028099
1693	133.81145	0.8335691	135.4	130.05	12.997537	607591.0	0.0	1.46683306e-08	7.9744916	-0.0050215693	-0.21071416	0.11814505	0.0068243043	0.039075002	49.0	26238.81910920143
1694	133.70854	0.90884376	135.2	127.5	13.071782	607995.0	0.0	-8.731149e-09	8.0138235	-0.0054891496	-0.21901721	0.12101221	0.00735218	0.0383625	49.0	26257.25730895996
1695	133.6748	0.9006158	135.2	129.2	13.148884	608398.0	0.0	-3.958121e-09	8.21059	-0.0054662614	-0.24106282	0.123710275	0.007066403	0.0366375	49.0	26274.589730739594
1696	133.78452	0.79696476	135.2	130.4	13.007371	608805.0	0.0	3.958121e-09	8.040086	-0.004731521	-0.21413428	0.116810486	0.0062796213	0.035887502	49.0	26291.894615888596
1697	133.79321	0.8683228	135.1	128.0	13.034568	609210.0	0.0	-3.085006e-09	7.98954	-0.0046672607	-0.22234154	0.115499094	0.006718592	0.032700002	49.0	26309.174751996994
1698	133.7718	0.742913	135.2	131.45	13.036945	609616.0	0.0	-6.5629138e-09	7.8802805	-0.0049387687	-0.21378958	0.1165676	0.007010906	0.0361	49.0	26326.41465640068
1699	133.68726	0.87723774	135.2	130.55	13.101485	610020.0	0.0	3.7252903e-09	8.324747	-0.005415443	-0.25405228	0.11994684	0.0062619816	0.034125	49.0	26343.712330818176
1700	133.87067	0.78312355	135.2	129.85	12.938875	610429.0	0.0	-1.094304e-08	7.942788	-0.0045281816	-0.24608433	0.11519341	0.005572406	0.032925002	49.0	26361.144528388977
1701	133.85013	0.7987418	135.2	130.35	12.953546	610838.0	0.0	1.4784746e-08	7.851762	-0.0045236084	-0.24212313	0.111960486	0.0059582284	0.031724997	49.0	26378.446340322495
1702	133.92415	0.7615705	135.2	129.7	12.878049	611248.0	0.0	-1.4930265e-08	7.943565	-0.0044425037	-0.21556437	0.11085975	0.0062175896	0.032162502	49.0	26395.695836782455
1703	133.85661	0.6784894	135.2	131.35	12.926471	611656.0	0.0	1.792796e-08	8.095688	-0.004505473	-0.21583915	0.11228541	0.00553687	0.0322	49.0	26412.773681402206
1704	133.86626	0.7328882	135.1	130.45	12.929095	612065.0	0.0	-9.138603e-09	8.157635	-0.00457171	-0.21384299	0.11266422	0.0059553282	0.034287497	49.0	26433.14781856537
1705	133.85587	0.7762612	135.2	130.0	12.921761	612474.0	0.0	-1.3329554e-08	7.9044237	-0.004793831	-0.23342842	0.10999255	0.006831797	0.035375	49.0	26454.021533966064
1706	133.88985	0.68822664	135.1	130.05	12.902201	612883.0	0.0	-1.4319085e-08	8.092192	-0.004250716	-0.21420681	0.1089682	0.005342304	0.030325	49.0	26471.215031147003
1707	133.89828	0.7379419	135.2	128.9	12.882927	613293.0	0.0	5.7625584e-09	8.016338	-0.0042518172	-0.22070444	0.10469608	0.00609677	0.0297875	49.0	26488.49747824669
1708	133.88892	0.6617645	135.1	130.45	12.882927	613703.0	0.0	-1.4260877e-08	8.354416	-0.0039986805	-0.21879679	0.10494945	0.005415807	0.028725	49.0	26505.781589984894
1709	133.93623	0.6039458	135.2	131.55	12.811594	614117.0	0.0	6.1118044e-09	8.338737	-0.003715137	-0.22537667	0.09966742	0.0061478	0.0289375	49.0	26523.114515304565
1710	133.69691	0.94597155	135.1	129.2	13.03202	614523.0	0.0	-1.0593794e-08	8.630535	-0.0047310586	-0.3091417	0.109974355	0.00892383	0.0332875	49.0	26540.49697995186
1711	133.89122	0.69302917	135.0	131.05	12.858537	614933.0	0.0	2.4447218e-09	8.327386	-0.0037409859	-0.3008929	0.097351834	0.0063561453	0.0276	49.0	26557.759063243866
1712	133.6283	3.2032852	135.3	71.15	13.129032	615336.0	0.0	0.0	8.125214	-0.0039350493	-0.22824025	0.10438281	0.0045496174	0.0275125	49.0	26575.015696287155
1713	133.21628	6.8263392	135.1	20.8	13.492424	615732.0	0.0	9.313226e-09	8.817923	-0.0042364923	-0.2960233	0.10930191	0.0061949957	0.029237501	49.0	26592.245395183563
1714	133.82896	0.7183901	135.1	130.2	12.919708	616143.0	0.0	4.307367e-09	8.097739	-0.0040037483	-0.27166426	0.09702428	0.005338394	0.029225	49.0	26609.409066200256
1715	133.84402	0.67022485	135.1	130.7	12.919315	616552.0	0.0	-6.6065695e-09	8.036252	-0.0036212313	-0.24235058	0.09697872	0.0063206498	0.0307625	49.0	26627.67169213295
1716	133.88284	0.67704886	135.2	131.4	12.8970585	616960.0	0.0	0.0	7.8398304	-0.0034433934	-0.1749962	0.09540501	0.005077724	0.027762499	49.0	26649.253820180893
1717	133.89769	0.6750422	135.1	131.55	12.863747	617371.0	0.0	1.0826625e-08	7.952593	-0.0029835692	-0.18978876	0.09511233	0.004410017	0.026	49.0	26668.58798766136
1718	133.88245	0.7440311	135.2	128.45	12.875609	617781.0	0.0	2.2118911e-09	7.88888	-0.0031674742	-0.22276759	0.09466596	0.004812595	0.0260375	49.0	26685.851633787155
1719	133.90863	0.70179105	135.3	128.8	12.854014	618192.0	0.0	-1.17579475e-08	7.8976717	-0.0033858195	-0.15356266	0.09314683	0.0059873583	0.030562501	49.0	26703.1328189373
1720	133.8183	0.69771945	135.1	130.9	12.887805	618602.0	0.0	-6.9849193e-10	8.103072	-0.0033359707	-0.20772618	0.092383794	0.004561534	0.0255	49.0	26720.50908112526
1721	133.80013	0.7105346	135.1	130.05	12.902201	619011.0	0.0	1.3038516e-08	7.906891	-0.0035258061	-0.16785014	0.09421454	0.0060307607	0.0283875	49.0	26737.701415777206
1722	133.76237	0.80122465	135.1	129.75	12.958333	619419.0	0.0	-8.527422e-09	8.075737	-0.0037422578	-0.23460895	0.09746979	0.005097149	0.027962498	49.0	26754.981201648712
1723	133.72011	0.89800376	135.0	127.55	12.985294	619827.0	0.0	-3.2887328e-09	7.9161816	-0.004025039	-0.21416742	0.0982735	0.0051996475	0.0283125	49.0	26772.2370800972
1724	133.82921	0.82834655	135.1	129.65	12.91687	620236.0	0.0	6.2427716e-09	8.039002	-0.0038888883	-0.22059405	0.094425105	0.005533619	0.026250001	49.0	26789.55530023575
1725	133.71971	0.85351753	135.1	129.65	13.009852	620642.0	0.0	4.773028e-09	8.1857815	-0.004411176	-0.20301914	0.098600194	0.005612788	0.030475002	49.0	26806.81885099411
1726	133.74263	0.93898356	135.0	126.2	12.995086	621049.0	0.0	8.381903e-09	8.41414	-0.004507574	-0.23182344	0.098264925	0.0058453167	0.0300125	49.0	26823.89064335823
1727	133.74446	0.9015178	135.1	128.7	12.972906	621455.0	0.0	1.0622898e-09	8.338092	-0.0043316046	-0.2197926	0.095462024	0.0063325646	0.031525	49.0	26844.237874746323
1728	133.6232	1.2146447	135.0	126.5	13.120988	621860.0	0.0	1.1641532e-09	8.3582535	-0.0049581835	-0.24310279	0.1045908	0.006379362	0.031025	49.0	26865.1467795372
1729	133.57246	2.750594	135.1	82.25	13.218362	622263.0	0.0	1.3737008e-08	8.285675	-0.0048395805	-0.25393516	0.107324906	0.0059311884	0.032775	49.0	26882.947174310684
1730	133.65558	0.99903786	135.1	128.45	13.111663	622666.0	0.0	-1.7462298e-08	8.338024	-0.0047275317	-0.25563687	0.10605043	0.0056464327	0.030225	49.0	26900.28755569458
1731	133.71248	0.96871984	134.9	127.0	13.039506	623071.0	0.0	8.178176e-09	8.18812	-0.0042565158	-0.22300124	0.10129245	0.005358096	0.0289375	49.0	26917.582798957825
1732	133.72716	0.8198853	134.9	129.4	13.041975	623476.0	0.0	-1.8073479e-08	8.066954	-0.0043811137	-0.1965397	0.10347226	0.006999702	0.0328375	49.0	26934.844860076904
1733	133.51729	0.95664227	135.2	129.05	13.24812	623875.0	0.0	-1.0419171e-08	8.325278	-0.0047397967	-0.18746841	0.11360564	0.0054372856	0.032700002	49.0	26952.08530497551
1734	133.58362	0.9997436	135.1	128.7	13.1925	624275.0	0.0	-4.132744e-09	8.223622	-0.004565484	-0.17923301	0.109032914	0.006048915	0.032362502	49.0	26969.343045711517
1735	133.62251	0.98862743	135.1	127.4	13.161692	624677.0	0.0	7.799827e-09	8.21261	-0.0043911594	-0.22606313	0.10698958	0.0062096617	0.031575	49.0	26986.571137666702
1736	133.5105	1.0123742	135.0	128.25	13.26	625077.0	0.0	6.8102963e-09	8.219225	-0.004486434	-0.26856184	0.111146554	0.005944927	0.0325	49.0	27003.776496887207
1737	132.92729	7.7283697	135.1	21.4	13.640306	625469.0	0.0	1.0244548e-08	8.634316	-0.004922761	-0.2701677	0.117496364	0.0068463665	0.03555	49.0	27021.136873722076
1738	133.51382	0.9093992	135.1	129.3	13.261307	625867.0	0.0	-4.831236e-09	8.359961	-0.0045626312	-0.21680826	0.11328167	0.0066127824	0.0346125	49.0	27038.208918333054
1739	133.48679	1.0681767	135.1	126.45	13.282116	626264.0	0.0	4.8894435e-09	8.420366	-0.005007128	-0.2075606	0.117255	0.006303028	0.0359875	49.0	27058.83483529091
1740	133.43439	1.1284199	135.1	128.5	13.3274555	626661.0	0.0	7.450581e-09	8.510599	-0.005175338	-0.23960793	0.11768714	0.0068787998	0.0349625	49.0	27079.840299367905
1741	133.45668	1.2094088	135.2	126.05	13.3199	627058.0	0.0	-1.542503e-09	8.227541	-0.004884319	-0.24427313	0.118612364	0.0068607787	0.035775	49.0	27097.34952378273
1742	133.47066	1.0554826	135.0	129.05	13.287153	627455.0	0.0	8.600182e-09	8.229211	-0.0049280855	-0.19033837	0.11608592	0.005824007	0.0333125	49.0	27114.594308376312
1743	133.55049	1.0007932	135.0	128.8	13.21	627855.0	0.0	-3.1432137e-09	8.36055	-0.0047513805	-0.1895116	0.11383579	0.0059530586	0.03175	49.0	27131.82769179344
1744	133.55338	1.0904626	135.0	128.3	13.201995	628256.0	0.0	-1.4319085e-08	8.484617	-0.0050713113	-0.22368151	0.11321488	0.0057800934	0.0337125	49.0	27149.03543639183
1745	133.52675	1.0046557	135.1	129.15	13.23	628656.0	0.0	1.8037099e-08	8.315429	-0.0047182725	-0.24151164	0.11490056	0.006165196	0.0345875	49.0	27166.25225353241
1746	133.3676	1.2169273	135.0	127.8	13.402532	629051.0	0.0	-1.7753337e-08	8.686537	-0.005510241	-0.31131464	0.12178968	0.0063800155	0.0369125	49.0	27183.527122974396
1747	133.28496	1.2663828	135.0	127.75	13.5	629443.0	0.0	2.2148015e-08	8.950106	-0.005732826	-0.2799672	0.12472753	0.007211052	0.0396375	49.0	27200.75497174263
1748	133.24542	1.258199	135.0	127.65	13.505102	629835.0	0.0	-6.9849193e-10	9.117961	-0.005906052	-0.2966107	0.12809312	0.0070684226	0.038087502	49.0	27217.966309785843
1749	133.3349	1.1247871	135.1	129.85	13.423858	630229.0	0.0	8.018105e-09	8.683645	-0.0054713786	-0.27461886	0.1240174	0.006197931	0.03565	49.0	27235.092888116837
1750	133.17905	1.2451464	135.0	128.3	13.5809765	630618.0	0.0	-3.434252e-09	8.709154	-0.0053521963	-0.22978795	0.12800986	0.0063100304	0.0348875	49.0	27252.721695661545
1751	133.28456	1.2007424	135.0	129.45	13.497449	631010.0	0.0	-8.1490725e-09	8.5679455	-0.0056210714	-0.24468046	0.12816314	0.0070314347	0.0364	49.0	27273.103687763214
1752	133.28798	1.1955031	135.2	128.8	13.488491	631401.0	0.0	1.1787051e-08	8.800482	-0.0059949253	-0.2529478	0.12701476	0.0071736723	0.0406125	49.0	27293.981155395508
1753	133.28926	1.149446	135.1	128.1	13.503837	631792.0	0.0	-1.891749e-08	8.821241	-0.0058592176	-0.26010644	0.1270042	0.006882131	0.037612498	49.0	27311.132190942764
1754	133.42987	0.98304856	135.2	128.25	13.372152	632187.0	0.0	-1.717126e-09	8.906975	-0.0056378962	-0.24743676	0.12482697	0.0067208274	0.0355875	49.0	27328.451812267303
1755	133.37761	1.1240065	135.2	124.8	13.424936	632580.0	0.0	1.1525117e-08	8.826228	-0.0058123455	-0.33830166	0.123309284	0.0068651875	0.036937498	49.0	27345.721563100815
1756	133.358	1.0163468	135.2	129.35	13.439086	632974.0	0.0	9.749783e-10	8.519673	-0.005654943	-0.29259926	0.12391628	0.0072898315	0.0391875	49.0	27363.044455051422
1757	133.39937	0.9099547	135.2	129.65	13.3898735	633369.0	0.0	6.170012e-09	8.547193	-0.0054841237	-0.2774775	0.12200005	0.006817917	0.037425	49.0	27380.35938191414
1758	133.36314	0.98388755	135.2	130.15	13.426021	633761.0	0.0	-1.7258571e-08	8.725298	-0.005675546	-0.24640667	0.12297632	0.0071648424	0.0388375	49.0	27397.602546930313
1759	133.39732	0.82907134	135.2	130.8	13.403553	634155.0	0.0	1.5133992e-09	8.484139	-0.0056162756	-0.2636363	0.12110388	0.006636438	0.0377125	49.0	27414.87693142891
1760	133.4767	0.8044587	135.2	130.7	13.346835	634550.0	0.0	-5.2386895e-10	8.457092	-0.005587316	-0.2580394	0.121241465	0.0056709154	0.034250002	49.0	27432.267438173294
1761	133.35966	0.9548229	135.2	129.2	13.437659	634943.0	0.0	-5.2386895e-09	8.49345	-0.0055357125	-0.23816007	0.12336799	0.005542934	0.03575	49.0	27449.424763202667
1762	133.35114	0.91783226	135.2	126.25	13.418781	635337.0	0.0	-1.2922101e-08	8.521546	-0.005104025	-0.30418968	0.12031619	0.006005419	0.034550004	49.0	27466.89782166481
1763	133.50252	0.84265584	135.1	130.25	13.281407	635735.0	0.0	6.4610504e-09	8.479492	-0.004762373	-0.23661613	0.11643617	0.00552891	0.0326875	49.0	27487.62903881073
1764	133.44937	0.8377942	135.1	130.35	13.335858	636131.0	0.0	-1.200533e-08	8.552957	-0.0052001216	-0.24725348	0.11605281	0.0068122894	0.0343125	49.0	27508.17255616188
1765	133.39735	0.81513417	135.2	130.3	13.361111	636527.0	0.0	5.9662852e-09	8.655327	-0.0054940595	-0.25499648	0.11879791	0.006760191	0.036075003	49.0	27525.34581041336
1766	133.47375	0.81752586	135.2	130.5	13.285	636927.0	0.0	-4.10364e-09	8.485279	-0.004770817	-0.2837714	0.11636111	0.0062713553	0.0347875	49.0	27542.60024166107
1767	133.40465	0.84121066	135.1	128.8	13.344221	637325.0	0.0	1.1350494e-09	8.493562	-0.00507243	-0.23989403	0.11610628	0.0061310176	0.031225	49.0	27559.860677480698
1768	133.4053	0.85193485	135.1	128.75	13.358586	637721.0	0.0	1.542503e-09	8.345011	-0.005149235	-0.27458316	0.11673452	0.0072906297	0.03415	49.0	27577.06889653206
1769	133.38835	0.8872606	135.2	127.65	13.377215	638116.0	0.0	5.180482e-09	8.561642	-0.0054151397	-0.2791772	0.120613955	0.006424915	0.0372125	49.0	27594.286508321762
1770	133.43614	0.84271747	135.1	129.1	13.332494	638513.0	0.0	-5.5879354e-09	8.586435	-0.0050005373	-0.2730875	0.11993773	0.0057804286	0.034925	49.0	27611.627249479294
1771	133.32874	0.85005766	135.3	130.8	13.38481	638908.0	0.0	3.8417056e-09	8.50938	-0.0047512082	-0.20929044	0.11687141	0.0060289404	0.035224997	49.0	27628.86636686325
1772	133.35559	0.9019544	135.1	129.3	13.380711	639302.0	0.0	6.7520887e-09	8.397974	-0.004761236	-0.24519742	0.11637458	0.006002485	0.0341625	49.0	27646.069411754608
1773	133.34746	0.8783017	135.2	129.85	13.406092	639696.0	0.0	2.4447218e-09	8.523079	-0.0049808514	-0.28462827	0.11530241	0.005922704	0.0316125	49.0	27663.112011671066
1774	133.33159	0.7816971	135.1	130.15	13.393401	640090.0	0.0	-7.566996e-10	8.650694	-0.004534591	-0.28321254	0.11304178	0.006354996	0.031625003	49.0	27681.789365530014
1775	133.1977	0.86790997	135.1	128.8	13.508951	640481.0	0.0	7.799827e-09	8.738838	-0.004891572	-0.24384058	0.11781834	0.005897372	0.034812503	49.0	27702.42332148552
1776	133.30064	0.8459627	135.1	128.9	13.398478	640875.0	0.0	1.2369128e-09	8.491337	-0.0047936887	-0.21151257	0.112251915	0.005944688	0.0352625	49.0	27721.483933210373
1777	133.2154	0.81570005	135.2	130.1	13.48346	641268.0	0.0	7.858034e-09	8.442942	-0.0045924466	-0.22330487	0.113070905	0.0058452934	0.0345125	49.0	27738.706172466278
1778	133.26144	0.8179259	135.1	129.9	13.468193	641661.0	0.0	-1.8859282e-08	8.502916	-0.0048579564	-0.23804414	0.114761956	0.0059433607	0.0326875	49.0	27755.938086748123
1779	133.18568	0.8507023	135.2	129.8	13.498721	642052.0	0.0	8.061761e-09	8.591418	-0.005184341	-0.23914564	0.11584765	0.0058413483	0.035175	49.0	27773.166720867157
1780	133.19286	0.8942486	135.2	128.9	13.489796	642444.0	0.0	-3.434252e-09	8.759589	-0.0054728366	-0.23831594	0.118232384	0.007057665	0.038374998	49.0	27790.47314953804
1781	133.15755	0.8803918	135.1	128.7	13.544757	642835.0	0.0	6.9849193e-10	8.63975	-0.0056696343	-0.25545502	0.12603495	0.0073549384	0.0386875	49.0	27807.605642080307
1782	133.21054	0.9976728	135.1	124.2	13.55784	643224.0	0.0	-1.4551915e-09	8.874619	-0.0055222763	-0.26414025	0.12749603	0.0068798135	0.038525	49.0	27824.792602539062
1783	133.18346	0.89623886	135.0	127.65	13.551282	643614.0	0.0	-2.2730092e-08	8.5102825	-0.005871822	-0.23858285	0.12836759	0.0069237305	0.039674997	49.0	27841.92799973488
1784	133.25777	0.91852224	135.0	126.95	13.507653	644006.0	0.0	-9.255018e-09	8.496673	-0.0055472553	-0.25102472	0.13049473	0.0066056214	0.036937498	49.0	27859.102908849716
1785	133.23785	0.8438205	135.1	129.7	13.534527	644397.0	0.0	8.090865e-09	8.606234	-0.0058829226	-0.23772347	0.13241515	0.006691063	0.039125003	49.0	27876.141914129257
1786	133.31493	0.7470609	135.1	130.5	13.471939	644789.0	0.0	7.188646e-09	8.52897	-0.005326343	-0.26497865	0.12810123	0.007256302	0.036362503	49.0	27895.43810415268
1787	133.38025	0.86958575	135.2	128.55	13.407595	645184.0	0.0	-1.268927e-08	8.517789	-0.0056283684	-0.2516271	0.13080387	0.0073215314	0.040487498	49.0	27917.730906248093
