Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen
88200	240.7375	28.944178	280.3	171.25	34.95
88220	233.67252	40.09412	282.3	134.4	36.05
88240	232.92749	37.445587	278.25	129.15	37.7
88260	226.42249	35.784634	271.95	144.85	38.45
88280	218.22	54.041935	279.55	98.75	37.85
88300	231.3125	55.32627	279.6	81.75	36.75
88320	232.6625	43.53501	276.8	92.0	38.3
88340	238.50003	43.656845	276.7	104.75	35.1
88360	218.175	52.8736	278.3	98.9	37.2
88380	228.50749	39.34433	276.75	139.4	38.4
88400	239.13998	46.799767	278.5	74.2	36.1
88420	231.47498	48.15549	280.4	94.05	35.9
88440	236.97502	32.810524	279.45	148.85	36.05
88460	220.51001	55.632008	276.35	86.4	38.35
88480	235.61499	43.831177	273.15	102.05	37.3
88500	252.60501	18.412144	281.1	213.05	35.6
88520	237.94499	34.58449	279.9	170.8	35.8
88540	230.2625	52.027378	278.95	82.6	38.1
88560	233.7375	41.56818	276.05	127.1	37.05
88580	246.99503	26.320587	280.6	183.65	35.7
88600	234.81001	38.692017	268.05	114.95	39.25
88620	235.39749	42.380234	278.7	133.6	37.45
88640	235.97498	40.696007	278.1	104.7	35.55
88660	231.50996	53.15154	277.7	81.2	36.0
88680	221.84	45.65961	272.45	100.9	39.3
88700	235.0275	53.977123	276.95	80.2	36.75
88720	235.1825	52.749397	276.6	43.05	37.7
88740	208.30501	64.56846	280.2	64.1	38.1
88760	236.19002	43.053635	272.6	106.65	38.7
88780	205.10498	63.597393	270.75	65.25	39.65
88800	233.78	47.742523	282.9	124.3	35.95
88820	247.33	33.559444	279.65	157.05	35.45
88840	233.43001	44.945423	278.15	75.05	36.95
88860	234.7725	35.51617	276.65	155.85	37.8
88880	228.62	43.66072	281.45	141.6	35.8
88900	239.48502	36.64638	279.35	126.75	35.5
88920	229.39749	53.294712	280.1	85.35	37.55
88940	227.8125	48.690235	280.4	122.2	35.45
88960	221.07251	49.750534	275.8	66.3	37.25
88980	236.5375	42.547005	279.7	138.35	33.9
89000	242.07748	26.508059	276.9	150.55	37.85
89020	224.6	47.034405	276.3	98.9	37.8
89040	229.8875	52.256	281.4	98.85	35.7
89060	223.82251	44.992462	279.75	95.15	37.7
89080	235.2175	39.858315	279.25	115.6	35.0
89100	230.39499	46.829796	280.1	112.2	38.4
89120	246.89001	32.691513	277.4	123.0	36.7
89140	229.20747	51.49678	277.8	78.8	36.65
89160	225.43747	46.769615	278.7	114.55	36.55
89180	236.67502	41.102272	277.8	123.85	34.45
89200	236.69499	36.323704	277.7	131.85	37.55
89220	232.64998	50.768932	276.05	109.25	36.55
89240	226.04752	42.03611	278.8	121.3	37.7
89260	229.205	47.437687	282.4	97.5	37.1
89280	240.35	31.963348	277.7	172.05	37.35
89300	237.82002	34.94848	279.5	148.75	37.0
89320	222.0975	59.81972	276.15	47.7	36.65
89340	242.8	41.982517	277.9	150.65	34.85
89360	228.405	46.953896	276.55	107.55	36.95
89380	227.42252	62.56855	277.6	11.200001	35.9
89400	234.4425	32.16328	278.2	153.3	39.0
89420	249.8	22.125809	278.75	201.45	36.3
89440	232.17249	40.30647	277.65	147.9	37.1
89460	219.20251	55.92124	273.8	100.65	38.1
89480	243.06999	43.498707	278.3	80.5	35.15
89500	235.625	51.16035	276.4	82.95	34.85
89520	248.4775	23.13377	280.3	193.9	35.45
89540	234.86751	52.73274	280.7	91.45	33.5
89560	238.91	28.595137	279.8	167.05	38.4
89580	244.68503	28.79672	276.95	166.75	37.4
89600	234.4875	52.21393	275.9	26.0	37.8
89620	216.06999	48.744015	269.55	104.65	39.2
89640	247.92998	36.30522	280.05	132.25	33.55
89660	251.53499	25.145586	280.4	189.7	33.7
89680	242.545	42.32738	280.1	130.85	35.6
89700	240.99751	42.876766	280.1	132.9	35.35
89720	243.35751	44.580853	281.65	79.95	35.35
89740	210.55252	55.702625	282.2	68.9	38.65
89760	241.17249	21.176659	276.25	199.1	38.2
89780	233.08249	51.131443	280.1	107.65	35.4
89800	241.53	49.019455	278.8	57.25	34.9
89820	245.10999	34.093197	280.4	119.9	35.35
89840	208.41501	68.62058	277.2	38.7	37.75
89860	240.83	37.184067	279.05	157.2	35.15
89880	228.6125	41.73201	278.75	121.75	37.5
89900	250.40498	28.30655	281.35	177.65	34.35
89920	251.06502	19.01599	277.25	213.7	36.45
89940	229.93001	52.947422	281.3	95.1	35.2
89960	241.88501	29.269539	275.5	155.2	37.05
89980	209.43001	60.090363	277.4	108.4	36.1
90000	204.2025	72.96399	279.0	5.2500005	37.55
90020	228.02751	51.981316	280.1	49.6	37.0
90040	247.0925	28.885828	282.05	181.5	35.35
90060	226.36751	41.110878	278.5	144.85	36.6
90080	234.3525	37.000107	278.5	107.2	38.0
90100	241.25998	53.68584	279.35	58.6	34.6
90120	231.38501	58.766544	278.5	87.0	36.25
90140	243.9675	32.059097	280.1	165.35	35.75
90160	247.91748	21.207912	279.45	204.3	36.2
90180	235.52751	55.679005	279.15	51.95	35.85
90200	229.83499	45.755596	277.25	127.35	38.0
90220	244.23001	32.707302	276.55	127.0	38.2
90240	245.89001	33.869125	281.35	169.15	33.25
90260	214.2225	65.25131	277.3	62.6	38.35
90280	219.39998	45.262123	270.05	106.05	39.45
90300	232.10747	47.132687	278.65	101.6	36.6
90320	239.4075	24.889515	271.45	171.95	38.55
90340	241.19748	55.514725	282.95	51.65	33.7
90360	237.15752	28.652277	280.25	177.15	38.1
90380	237.0625	40.46589	278.55	107.7	37.8
90400	235.575	38.650707	279.55	157.8	35.9
90420	240.03748	43.66599	282.85	119.95	33.6
90440	251.28752	20.730223	278.45	212.5	35.45
90460	243.45749	42.586704	276.0	105.5	34.65
90480	244.37497	34.329605	279.3	138.95	34.1
90500	229.44254	49.792168	275.2	72.15	37.6
90520	240.81999	30.79796	282.1	174.8	36.05
90540	231.1475	45.910545	276.75	98.75	37.9
90560	236.99251	43.988586	275.3	105.8	38.05
90580	249.04749	30.04311	279.75	162.9	35.0
90600	248.26999	28.985567	274.2	148.25	36.8
90620	216.12749	41.993145	276.9	127.85	38.4
90640	247.68999	25.743574	276.7	186.35	35.25
90660	238.11247	38.534927	279.8	130.45	35.45
90680	241.17752	42.520615	281.85	109.05	34.7
90700	245.95503	37.557236	280.6	93.15	37.6
90720	229.4675	46.897408	280.05	93.35	38.0
90740	244.60498	36.17985	280.7	165.8	33.35
90760	231.09	45.910137	274.1	134.25	37.55
90780	239.11499	37.68306	278.7	134.05	36.95
90800	232.10501	53.161324	280.0	37.9	35.85
90820	248.56499	39.263046	281.7	97.05	34.35
90840	234.86002	55.61033	280.2	52.25	32.9
90860	226.91248	51.56847	280.4	99.3	35.95
90880	246.6925	31.862392	279.9	152.5	35.4
90900	205.55	69.74799	271.15	33.15	39.1
90920	246.78247	25.262878	281.8	175.0	36.95
90940	249.0	28.625544	277.3	136.05	36.9
90960	246.49251	27.358133	277.2	164.75	36.8
90980	247.7	28.274237	279.9	185.25	33.75
91000	226.31001	39.178093	277.3	123.9	38.0
91020	228.3	28.15284	271.0	165.95	38.65
91040	211.4075	43.28304	273.5	99.65	39.25
91060	216.4375	56.40218	277.9	87.35	39.1
91080	225.08	37.49215	280.05	111.5	38.95
91100	224.9625	53.988876	278.45	114.55	35.8
91120	237.17	32.552486	276.35	183.0	36.05
91140	229.67502	51.636826	280.6	85.1	35.85
91160	237.71	45.353264	273.35	74.55	37.55
91180	246.9025	30.354128	276.7	139.2	37.2
91200	233.4425	42.619827	273.85	115.2	38.5
91220	204.32	74.03033	276.4	28.1	37.2
91240	244.08	30.971012	277.05	167.9	36.75
91260	227.70999	36.54465	276.05	130.5	39.0
91280	217.1925	61.652668	281.7	58.0	35.05
91300	220.33003	58.135338	279.85	56.55	37.0
91320	215.905	56.383965	281.0	103.0	35.75
91340	230.42249	49.101086	278.7	82.65	37.25
91360	247.9625	21.164965	280.8	178.65	38.25
91380	224.70749	46.54883	276.1	107.65	37.95
91400	245.585	29.424257	281.85	172.2	36.05
91420	243.49248	21.15308	281.5	211.3	37.25
91440	242.51501	36.16165	281.05	107.45	36.7
91460	232.41751	27.903805	275.6	166.8	39.25
91480	235.37003	39.131855	277.55	134.35	36.3
91500	231.32248	39.848152	279.6	140.75	37.15
91520	233.74002	52.444286	278.95	39.2	36.2
91540	243.61751	39.84189	281.8	89.3	37.5
91560	221.3875	52.031193	277.2	107.4	39.1
91580	233.29749	43.221	278.3	140.85	36.8
91600	222.085	57.283367	280.4	26.75	38.3
91620	220.11751	64.01898	278.75	63.1	36.35
91640	244.68253	25.303415	277.8	161.25	37.2
91660	231.1075	36.9701	275.0	129.3	37.4
91680	237.3375	31.270008	278.05	156.5	36.35
91700	245.34001	30.754948	280.5	149.6	35.5
91720	224.97249	51.771988	277.15	111.75	37.5
91740	234.46997	60.330505	277.4	31.45	35.05
91760	246.33752	26.862543	280.85	173.9	35.7
91780	245.465	35.813503	281.2	122.7	34.1
91800	238.0175	44.027794	278.15	88.0	36.15
91820	246.2825	36.55937	281.25	131.5	35.0
91840	218.50252	51.660015	279.8	88.85	36.55
91860	234.4425	44.073753	280.9	109.7	36.15
91880	227.18753	60.14363	280.8	38.5	35.05
91900	223.4375	54.86624	277.25	31.5	37.25
91920	203.37	71.53802	273.25	35.85	37.95
91940	220.37749	44.709	274.35	111.3	38.45
91960	221.32748	41.60912	277.95	133.2	38.65
91980	226.0175	46.34035	274.3	109.5	38.55
92000	232.29749	38.427063	276.3	109.9	38.15
92020	208.335	55.724525	276.3	51.95	39.15
92040	199.80501	55.218227	272.45	32.3	38.8
92060	230.6625	50.033825	279.1	63.5	37.25
92080	236.76999	34.723213	279.1	136.45	38.85
92100	224.68498	45.188854	279.7	138.7	37.6
92120	217.31999	64.34723	282.0	63.05	36.2
92140	239.26001	27.646164	278.85	166.4	38.3
92160	240.8375	25.412237	283.0	184.8	38.2
92180	235.37997	43.427032	275.3	86.65	37.95
92200	243.00749	32.18681	279.85	143.45	36.6
92220	228.79749	70.34526	280.2	43.8	34.35
92240	227.5325	38.80111	274.75	117.8	39.2
92260	219.40002	50.706795	277.75	53.7	38.35
92280	230.85	45.928932	276.05	122.25	38.05
92300	224.65498	53.4764	274.75	85.6	37.3
92320	221.45251	38.4832	257.2	103.3	40.0
92340	230.7775	33.027443	277.3	137.5	39.05
92360	230.89749	33.086464	278.25	164.4	37.55
92380	230.41501	36.38399	280.9	144.7	38.05
92400	207.6925	54.86538	258.55	83.65	40.0
92420	219.38498	52.649487	271.95	85.75	39.4
92440	216.79	51.837784	272.65	69.5	38.85
92460	225.15	40.67022	274.3	133.35	38.65
92480	239.80998	40.996166	281.1	128.55	34.35
92500	233.035	28.958641	273.45	158.4	39.3
92520	245.155	22.472027	281.1	206.95	37.05
92540	217.5375	51.624615	276.3	101.25	37.85
92560	234.92749	51.648575	280.45	66.6	34.8
92580	228.6425	50.052532	280.1	44.9	38.25
92600	229.98499	51.33653	280.2	80.0	35.75
92620	226.87749	38.642982	281.7	128.6	37.15
92640	234.12747	58.97041	280.5	15.950001	34.25
92660	210.93253	51.752754	269.85	78.65	39.4
92680	237.575	39.73615	275.35	92.35	37.65
92700	227.50749	47.307793	279.2	97.6	36.05
92720	237.89502	34.4792	277.45	125.5	37.65
92740	190.885	70.00248	270.4	41.05	39.3
92760	229.02747	28.015764	279.65	165.15	39.0
92780	230.34502	34.346443	281.5	155.05	38.4
92800	244.57751	21.192432	275.25	200.45	37.05
92820	248.2775	23.881056	275.5	170.7	36.3
92840	247.67253	19.588547	280.2	209.25	37.55
92860	232.95248	35.03165	270.8	120.65	38.8
92880	245.08	27.58684	274.85	165.5	38.0
92900	229.655	45.540985	274.25	86.45	37.9
92920	212.545	61.07351	277.0	99.5	37.65
92940	244.29251	27.23414	273.95	168.35	38.0
92960	251.29248	25.061401	277.75	168.2	35.55
92980	216.925	45.99262	279.15	105.4	37.85
93000	229.98247	33.497906	261.2	147.75	40.0
93020	236.86499	30.792448	277.75	182.85	38.15
93040	242.225	30.422564	281.0	166.7	36.95
93060	241.93501	39.03354	280.65	134.7	35.25
93080	226.61502	44.18836	280.25	131.15	38.9
93100	205.19499	59.862793	278.4	68.0	39.05
93120	226.825	50.94839	277.0	105.35	37.05
93140	224.96248	53.534332	282.9	66.55	37.5
93160	229.035	53.14907	278.15	102.0	36.95
93180	226.795	59.82619	277.6	95.65	35.25
93200	230.11751	39.35045	277.2	140.5	36.9
93220	226.21	45.7475	275.95	98.35	39.2
93240	251.93498	18.87143	277.6	214.2	36.35
93260	234.12	45.765255	278.1	90.05	36.8
93280	232.6825	36.676025	270.65	145.15	38.8
93300	255.38	14.940586	280.5	226.25	36.15
93320	224.04749	62.41855	274.9	39.1	37.65
93340	232.5	31.153973	275.95	161.25	38.5
93360	247.64499	18.893442	277.0	203.75	38.3
93380	240.32748	32.180157	276.0	122.75	38.6
93400	209.215	49.64303	268.75	75.25	39.3
93420	211.61499	44.75976	252.1	89.95	40.0
93440	226.7	46.961613	276.2	100.6	38.4
93460	241.2375	41.69109	282.7	119.3	34.9
93480	219.00749	47.813496	268.05	65.6	39.55
93500	233.2275	36.170834	276.9	157.65	36.7
93520	241.91	34.45663	276.4	127.45	37.4
93540	239.94502	31.615992	278.95	144.7	38.65
93560	228.95	42.68473	277.2	122.6	37.6
93580	237.94002	34.168472	280.15	158.15	36.4
93600	230.725	73.57751	277.7	15.1	36.65
93620	232.41	46.52297	274.85	79.6	36.5
93640	212.26999	42.55778	271.15	120.85	39.05
93660	220.37	59.885677	269.65	42.75	39.35
93680	229.38248	46.4547	273.8	96.35	37.8
93700	198.50499	59.67783	272.1	86.5	39.3
93720	222.91248	57.37513	276.25	83.65	36.8
93740	223.56999	50.14227	279.9	118.35	37.0
93760	210.30501	61.396942	279.7	63.15	38.05
93780	233.85501	55.711105	274.15	45.0	36.0
93800	232.61496	44.15505	281.2	113.85	36.95
93820	232.67	41.968594	282.2	139.95	36.25
93840	239.545	28.930216	274.3	175.35	39.1
93860	239.7825	44.868774	282.2	108.8	34.65
93880	230.325	50.922356	280.2	71.0	37.1
93900	232.5925	39.790318	281.2	145.55	36.5
93920	226.71	51.982067	271.75	69.4	38.2
93940	221.5175	59.82685	278.8	31.65	37.05
93960	239.15	40.88045	281.8	142.05	35.4
93980	251.02498	32.929996	280.9	147.35	33.55
94000	236.8125	36.74347	281.3	137.55	35.0
94020	241.18997	40.024216	279.2	131.15	34.7
94040	241.82751	58.630375	277.25	1.0500002	35.65
94060	234.43001	47.57089	271.95	92.75	37.85
94080	241.7675	26.555294	275.7	193.5	38.0
94100	243.01001	28.058954	279.0	175.95	37.5
94120	241.33249	47.54133	279.3	109.35	33.25
94140	242.345	21.072866	276.7	196.15	38.45
94160	229.76498	47.058273	277.65	115.4	37.6
94180	223.45251	57.863335	275.15	43.55	39.1
94200	204.365	67.57161	278.3	51.25	38.15
94220	173.49	61.165146	252.25	26.35	40.0
94240	153.415	57.788486	233.7	46.95	40.0
94260	93.365005	49.924923	190.7	12.599999	40.0
94280	139.26749	62.96066	231.4	26.449999	40.0
94300	186.3725	50.457424	262.65	91.0	39.55
94320	196.05002	56.032272	256.85	74.4	40.0
94340	231.6125	37.22636	278.9	125.5	38.85
94360	205.25752	51.436565	274.95	99.05	39.0
94380	211.6425	51.784912	279.25	108.05	38.2
94400	233.2375	29.142498	270.3	130.35	39.45
94420	217.04749	56.62561	280.1	48.8	36.8
94440	239.36751	33.455177	280.05	130.75	35.65
94460	235.35251	34.006145	273.15	133.45	39.4
94480	236.89502	35.412693	276.2	137.15	35.5
94500	231.15498	36.591915	275.85	149.3	38.45
94520	245.9775	45.92938	281.3	72.85	33.45
94540	240.52249	29.94405	280.25	170.1	35.95
94560	235.54749	34.86745	278.8	109.6	38.4
94580	232.1875	52.620583	281.7	68.85	35.2
94600	222.29997	58.72951	278.2	31.05	37.05
94620	222.81499	42.04518	280.2	86.95	37.45
94640	241.745	33.094677	279.6	164.0	35.9
94660	221.63	58.113567	280.2	77.6	37.25
94680	231.62749	45.38087	277.3	129.55	35.3
94700	246.23001	34.413975	280.7	162.1	34.6
94720	245.91248	36.232975	278.55	120.25	36.0
94740	234.00752	54.954754	282.3	42.95	35.05
94760	233.9075	38.165653	278.5	140.35	37.5
94780	232.64499	45.78566	280.3	84.05	38.05
94800	219.60503	66.59906	274.05	47.5	36.85
94820	236.9625	50.519966	272.95	23.15	39.4
94840	206.42252	83.195015	279.35	33.7	36.55
94860	228.93501	44.313553	277.9	81.2	37.7
94880	244.79752	37.393116	280.05	107.0	35.2
94900	233.995	52.562187	276.95	27.3	36.95
94920	229.335	54.34763	281.45	95.05	35.4
94940	233.57751	38.28466	282.7	153.45	36.95
94960	233.52998	40.315052	280.4	141.95	36.75
94980	226.925	39.29483	276.75	131.05	38.25
95000	221.845	52.753643	276.25	79.3	37.95
95020	243.75497	25.701859	278.6	191.8	37.7
95040	240.29501	39.18062	278.15	103.95	37.15
95060	237.19748	36.725517	274.85	139.65	38.65
95080	241.74751	27.81766	278.55	153.65	38.4
95100	234.4775	24.826662	273.7	182.45	38.95
95120	220.31502	67.86322	281.3	41.8	33.7
95140	219.965	46.62738	273.25	143.85	38.15
95160	233.20251	38.530087	280.7	155.9	36.35
95180	238.21504	36.58438	277.5	131.85	36.65
95200	222.01997	43.417557	276.9	104.1	37.45
95220	238.24997	29.481224	278.8	170.9	37.4
95240	225.125	43.72279	274.9	86.65	39.25
95260	219.99503	64.53043	279.7	-0.09999988	36.55
95280	240.63	32.52236	275.2	157.45	36.4
95300	240.39001	41.1485	276.8	118.95	35.95
95320	217.98999	60.8963	281.8	20.550001	37.5
95340	236.84497	32.652424	278.0	135.05	38.3
95360	233.665	41.839962	276.9	140.65	35.9
95380	229.26999	33.62079	278.5	149.0	37.65
95400	231.08499	52.93901	278.65	51.5	37.1
95420	238.48999	45.455105	279.35	81.9	36.35
95440	229.875	54.149067	279.0	46.05	36.8
95460	239.05753	30.779753	273.3	150.45	38.75
95480	233.19748	51.05561	280.5	51.7	38.05
95500	243.75	32.34029	274.9	163.55	36.5
95520	235.53499	41.165672	272.1	95.35	38.75
95540	224.46	53.735973	276.1	81.45	36.95
95560	232.575	53.783306	277.9	82.55	36.5
95580	234.69751	37.83587	279.15	139.05	37.55
95600	247.76999	14.204652	275.15	211.45	38.75
95620	212.0225	83.30335	279.6	-22.550001	35.75
95640	238.21501	46.021008	276.7	71.35	37.0
95660	233.095	49.89822	277.55	97.55	36.35
95680	214.9025	66.50224	260.0	22.05	40.0
95700	216.39499	68.81776	277.8	8.75	36.15
95720	234.76498	38.8859	280.1	116.25	36.1
95740	229.08252	40.863842	276.65	125.7	38.2
95760	240.81999	26.791151	278.05	170.4	38.1
95780	232.44754	40.751663	279.85	119.15	37.7
95800	240.59001	40.276752	279.6	106.75	33.95
95820	231.03	45.394176	277.75	100.8	37.6
95840	246.35	20.443123	272.9	194.25	37.85
95860	230.02249	63.9201	278.85	16.25	35.6
95880	251.22998	20.583643	280.05	208.75	35.85
95900	226.87251	58.912975	280.1	86.5	34.8
95920	237.77998	52.99803	280.4	65.3	34.65
95940	222.95251	52.252457	280.95	75.05	37.15
95960	237.24748	35.805923	273.95	116.1	38.55
95980	243.4825	54.22185	281.15	19.7	35.4
96000	246.7175	36.818356	278.0	120.05	35.15
96020	226.21	48.631714	278.85	91.6	38.25
96040	228.57251	62.75598	282.4	49.5	34.2
96060	224.545	64.42013	276.45	16.6	35.4
96080	232.48251	64.86259	281.15	26.550001	33.1
96100	225.32503	62.972733	277.9	53.9	35.95
96120	223.83003	41.189266	279.8	117.7	37.15
96140	212.26001	59.126766	277.05	86.6	37.6
96160	206.04251	46.842503	265.65	75.55	39.45
96180	171.67252	64.63414	274.8	27.15	39.2
96200	185.385	62.524166	279.1	43.2	38.25
96220	174.62253	53.210526	243.35	68.95	40.0
96240	175.18001	70.30447	268.7	-7.05	39.5
96260	203.9325	37.61233	252.3	86.1	40.0
96280	220.25249	45.845932	275.7	110.9	37.6
96300	222.86499	43.170856	271.6	132.85	38.5
96320	232.4025	27.756758	276.45	170.55	37.4
96340	215.90999	56.899105	272.05	65.0	38.25
96360	234.64502	31.106209	272.5	148.4	38.4
96380	233.42	36.835514	272.2	104.75	39.45
96400	227.1025	44.893486	275.5	111.35	37.35
96420	237.81747	35.31665	277.35	135.3	36.85
96440	232.82999	39.29037	281.3	104.2	37.25
96460	226.83	40.98543	276.25	113.0	39.05
96480	244.77747	55.430866	281.5	29.55	33.9
96500	242.9675	29.450806	281.1	168.1	35.45
96520	230.0375	54.08485	281.0	89.6	37.0
96540	248.17752	16.87241	278.7	214.8	38.1
96560	256.54498	20.123505	280.85	214.05	33.0
96580	218.76999	62.539738	279.05	66.95	36.0
96600	232.78	50.83273	276.25	95.55	36.7
96620	214.54997	63.213425	270.35	18.7	38.75
96640	239.53252	36.832447	276.0	137.8	37.0
96660	240.25998	43.156757	279.35	132.75	35.1
96680	244.575	44.542423	279.75	75.35	36.1
96700	241.88252	32.407284	277.7	130.95	38.35
96720	241.74248	34.810966	278.1	140.55	35.65
96740	217.65503	46.458042	276.05	90.55	38.2
96760	236.01248	39.56658	280.95	131.2	37.45
96780	243.25249	40.433216	280.2	108.15	36.7
96800	235.66748	51.758297	280.25	40.65	36.75
96820	234.18498	42.258114	278.15	133.35	36.85
96840	218.76753	43.275085	277.95	131.4	39.1
96860	247.07248	23.644741	279.65	201.0	35.8
96880	248.55249	31.56246	282.1	125.9	37.0
96900	241.87749	31.815868	281.7	130.05	37.9
96920	231.90251	32.390774	261.35	151.3	40.0
96940	227.69502	44.869095	280.8	68.7	38.35
96960	233.34502	43.892265	278.25	125.45	36.45
96980	231.83003	48.01791	279.75	98.15	36.1
97000	224.00748	52.557312	275.95	95.25	39.2
97020	245.59753	39.909157	277.75	117.8	34.65
97040	214.1825	52.844677	275.0	90.55	38.3
97060	230.53499	46.11561	278.95	114.25	37.15
97080	242.7625	33.615128	281.0	117.5	37.6
97100	233.28	45.117126	281.35	95.2	36.75
97120	249.36252	32.867245	282.15	163.7	33.25
97140	234.5875	37.402405	277.8	129.25	36.9
97160	239.32251	46.12807	280.85	81.75	36.2
97180	231.51501	46.59003	280.15	99.35	35.95
97200	239.64749	30.33179	280.4	166.75	36.15
97220	215.69748	68.84516	278.9	-7.8	36.8
97240	223.85251	64.01646	276.85	61.75	35.6
97260	240.5325	31.075146	277.7	154.3	36.5
97280	245.2725	41.066486	279.55	111.25	33.9
97300	238.83249	25.505499	277.5	163.05	38.65
97320	235.92998	38.764275	278.1	126.9	36.9
97340	226.48251	53.39133	278.85	84.7	36.95
97360	249.60501	29.928614	279.25	138.95	35.2
97380	231.14502	43.62136	273.5	122.7	37.55
97400	233.83	58.902206	278.8	3.25	36.45
97420	229.01498	44.117695	278.7	120.3	37.8
97440	247.6125	40.258446	278.15	91.5	36.55
97460	228.64001	44.423862	275.9	117.45	37.65
97480	235.88	38.477276	281.1	146.85	35.8
97500	244.965	22.120241	277.1	191.15	37.15
97520	242.63504	32.29282	279.95	162.2	36.8
97540	236.57751	36.19584	277.7	166.8	36.2
97560	223.5575	40.735603	272.1	124.75	39.45
97580	242.9625	36.240482	278.3	141.5	36.4
97600	233.47249	42.64185	278.15	98.3	37.5
97620	241.03996	38.449768	278.4	133.65	34.85
97640	244.51498	22.061096	278.25	185.95	37.8
97660	236.8975	35.22729	280.5	143.05	38.05
97680	250.07248	23.732084	278.3	185.7	34.65
97700	245.64502	32.720776	280.7	162.6	33.95
97720	227.74748	40.4936	272.8	86.85	38.8
97740	231.62248	59.287315	280.0	83.95	34.6
97760	231.12749	44.140392	277.6	75.4	37.7
97780	242.84001	52.955643	276.25	81.2	34.75
97800	229.29752	53.532986	279.0	80.85	35.95
97820	231.07248	43.46506	273.75	117.9	37.1
97840	241.43498	32.608078	278.9	162.05	36.35
97860	240.43001	38.442852	276.6	113.35	37.45
97880	216.1125	71.656586	282.5	35.2	35.25
97900	233.34502	41.716145	279.8	117.0	37.55
