Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
115	760.2959	230.52817	1120.75	234.5	120.0	13920000	2.7939677e-09	56.033585	-0.003554386	-0.8453541	1.1014087	0.0032839347	0.023166668	49.0	3874.3019087314606
116	572.39	228.51147	1098.85	172.9	120.0	14040000	2.3283064e-09	42.96694	-0.0033517876	-1.5521212	1.0521102	0.0029757135	0.0244	49.0	3907.5840470790863
117	833.63635	305.28986	1509.4	415.5	120.0	14160000	-4.656613e-09	66.66385	-0.003503094	-2.2003438	1.0578673	0.0030733668	0.026433334	49.0	3940.159719467163
118	570.3	218.75262	1038.95	119.09999	120.0	14280000	0.0	47.68367	-0.0035389052	-1.8896377	1.0417798	0.003111886	0.021041665	49.0	3970.9660379886627
119	764.42773	287.33704	1245.4	255.25	120.0	14400000	-1.1175871e-08	53.717255	-0.0036488364	-0.46990013	1.0647395	0.00330803	0.024483332	49.0	4006.268593788147
120	774.92505	209.14886	1150.3	362.0	120.0	14520000	-1.6298145e-09	54.71602	-0.0034475822	-0.61424685	1.0615079	0.0031184768	0.020966668	49.0	4039.310111761093
121	834.5333	349.23502	1556.35	314.4	120.0	14640000	1.1175871e-08	63.6636	-0.0035030737	-0.75374794	1.0636218	0.0029499903	0.025333334	49.0	4075.089841365814
122	938.03125	212.87334	1195.4	548.85	120.0	14760000	-7.450581e-09	44.333717	-0.004013598	-1.0398667	1.0765162	0.004171446	0.031525	49.0	4108.558475732803
123	852.1555	162.64738	1181.8	609.89996	120.0	14880000	-8.381903e-09	37.670185	-0.003604949	-0.60500145	1.0819583	0.003565324	0.02545	49.0	4142.311753988266
124	793.1056	346.07605	1511.35	300.94998	120.0	15000000	-2.7939677e-09	38.96804	-0.0035287656	-0.8096249	1.0292238	0.0037205848	0.025275	49.0	4176.104200839996
125	727.5563	138.52512	891.89996	449.65	120.0	15120000	1.8626451e-09	32.59305	-0.0035945019	-0.9725218	1.0016015	0.0031578974	0.021033332	49.0	4211.473416090012
126	636.6625	316.16757	1085.45	134.2	120.0	15240000	7.450581e-09	62.72424	-0.0033293634	-2.4917474	1.000595	0.0037842463	0.025008334	49.0	4245.187754154205
127	791.05	203.81618	1111.95	496.44998	120.0	15360000	1.8626451e-08	47.84019	-0.0034133284	-0.50890183	0.99519104	0.0037256696	0.027466666	49.0	4278.604222774506
128	767.76996	343.51477	1551.05	326.94998	120.0	15480000	5.5879354e-09	46.682358	-0.0031816475	-0.48120666	1.0379	0.0032611992	0.021575	49.0	4313.658975362778
129	793.33887	178.79764	1136.75	508.8	120.0	15600000	2.7939677e-09	57.260704	-0.0029211715	-0.94045734	1.0096433	0.0032703	0.021525	49.0	4343.73242855072
130	914.1	409.36325	1538.55	138.09999	120.0	15720000	-1.3038516e-08	59.40817	-0.0032244106	-0.8734727	1.0053487	0.002618528	0.018308334	49.0	4378.815658330917
131	885.5333	299.4128	1315.75	428.55	120.0	15840000	1.0244548e-08	73.312004	-0.0029527494	-1.2838585	1.0105368	0.002679919	0.018791668	49.0	4410.687366962433
132	994.2056	344.24655	1503.9	349.85	120.0	15960000	5.5879354e-09	56.55554	-0.0030837378	-0.69616866	1.0273976	0.0026217916	0.018183334	49.0	4442.168773651123
133	744.625	406.3422	1154.9	16.799994	120.0	16080000	-1.8626451e-09	55.13217	-0.002982195	-0.6542077	1.0120927	0.0031087548	0.020574998	49.0	4477.238782644272
134	1148.5188	311.22586	1561.55	772.4	120.0	16200000	-3.259629e-09	72.24811	-0.0032662218	-2.4564843	1.026721	0.0033258058	0.0175	49.0	4512.062074184418
135	861.7063	379.13986	1282.55	188.25	120.0	16320000	7.450581e-09	47.35328	-0.0030153021	-2.4404156	1.006784	0.0031886508	0.020541668	49.0	4546.3138201236725
136	800.8125	288.19955	1288.55	324.94998	120.0	16440000	-7.450581e-09	51.029945	-0.0028908737	-0.5727496	0.956131	0.0029493065	0.014941667	49.0	4579.838319540024
137	880.21875	397.9243	1166.4	-131.95001	120.0	16560000	7.450581e-09	54.889816	-0.0031475737	-0.50615525	0.97853655	0.0028912192	0.020391665	49.0	4613.384906768799
138	871.3375	446.66776	1551.3	193.65	120.0	16680000	9.313226e-10	55.564003	-0.0031196019	-0.4559965	0.96165204	0.0026202733	0.021258332	49.0	4648.439240455627
139	1097.6687	382.3167	1720.2	611.39996	120.0	16800000	-9.313226e-10	66.14074	-0.0027600795	-0.6768241	0.9400741	0.0024929913	0.016125001	49.0	4680.599917650223
140	833.875	290.51868	1381.15	410.1	120.0	16920000	-5.5879354e-09	55.08239	-0.002912192	-0.75392675	0.9305387	0.0023223506	0.015483333	49.0	4713.842423200607
141	980.6	207.74687	1299.7	606.0	120.0	17040000	-2.4214387e-08	60.716507	-0.0028773989	-0.9480543	0.9596721	0.0019389978	0.012383333	49.0	4747.110105514526
142	973.58124	279.0563	1466.15	574.7	120.0	17160000	9.313226e-10	70.7077	-0.002919238	-0.79710865	0.92906386	0.0032125216	0.019616667	49.0	4778.461864233017
143	1043.6313	285.61258	1700.75	726.85	120.0	17280000	-2.0489097e-08	62.86626	-0.0033639856	-0.6568229	0.95482695	0.0031895614	0.022058332	49.0	4811.358242988586
144	1074.5938	340.54797	1655.8	657.3	120.0	17400000	2.3283064e-09	60.147495	-0.0032058316	-0.92956257	0.94682586	0.002793231	0.016408334	49.0	4844.153220176697
145	1149.2937	413.53882	1721.95	572.3	120.0	17520000	-3.7252903e-09	61.05293	-0.0030214298	-0.5942955	0.9755376	0.0026440115	0.016416665	49.0	4881.433265447617
146	1162.3375	296.00555	1586.5	778.95	120.0	17640000	-4.656613e-09	52.645763	-0.0030755755	-0.6573496	0.9301424	0.002737464	0.015891667	49.0	4915.689248323441
147	866.1937	318.73505	1332.7	300.69998	120.0	17760000	-1.4901161e-08	48.866535	-0.002947843	-0.7995589	0.93558764	0.0026932915	0.016908333	49.0	4949.237718343735
148	1039.0563	459.83203	1811.5	120.84999	120.0	17880000	3.259629e-09	73.337494	-0.003150515	-2.1093144	0.92764235	0.0028471188	0.017091665	49.0	4981.779792547226
149	1078.9875	310.6816	1552.6	624.9	120.0	18000000	5.5879354e-09	54.062355	-0.003059125	-1.3080113	0.9450192	0.002417451	0.011825001	49.0	5016.301071643829
150	983.6563	420.88986	1749.5	415.5	120.0	18120000	5.5879354e-09	48.31386	-0.0046143113	-0.944767	0.96767354	0.015354209	0.023941666	48.0	5050.284532785416
